0,"@Cos - audiomulch! I used to have that, it was great fun thnx for that news &amp; a mac version 2? Damn, I just saw how much they want 4 it! "
0,For fuck sake ! Do they call this weather summer ? We might aswell be back in frickin winter ! 
0,Still in bed! Have been up to put the washing out but now it's rained  off to see Han in a bit... After the ASDA man has been!!
0,really wanting to move somewhere better than paisley  xx
0,Just Want To Go Back To Beeeeeed 
0,"Damn, Mr. Eko really did die "
0,@Claudia91 no it didn't hurt when I done it but now it feels like I have had it redone again 
0,No Sims 3 today  Perhaps Monday then 
0,juss woke up..I was sooo sad  but I'm over it nowww
0,@jencorbett I wish. Golden Age is on... but sadly I'm workin  Thanks for reminding me life was still happening out there without me LOL
0,"@baomoi tớ cài cái đó lâu roài, chắc phải update lên thôi "
0,"@memsom ha ha, cream for? Oh, the itching!  I've got cream, but I can't reach all the places  Unless I make an applicator to get my back"
0,@svn8teen Haha yeah. So cute. Adorable. Perfect! Gaaaah @-) Haha! What can we do.  Nexxxt time. Are you going to see MetroStation?
0,"There was never any reason for me to be hopeful. I'll just let the tide take me. One day I'll get &quot;her.&quot; When i do, this will be silly... "
0,soooo itchy. this sunburn is healing so weirdly. i can't sleep bc my back itches too much 
0,Why am I wide awake on the one day I'm allowed to sleep in?? 
0,@ohsnapBianca I can't  I'll be in Palawan. Have fun though !
0,"Ewww der mushed up everywere,, im never gonna b able tilz clean all diz up,,,  lol"
0,@blasha couldn't find him  will talk to him tomorrow
0,"@mrskimyadawson Aw.  Last week I told my son I would take him to Chuck E Cheese, went to start the car and dead battery!  I felt bad "
0,@jellybeansoup I could care less. I need the account number to my checking account so I can change my email on paypal. 
0,although we are one castaway down this weekend  Mikey is with his Mum 
0,also. do not want to walk to work! it'll rain and i'll cry. 
0,"Oh yeah, i forgot.  I got results back from sleep study.  I have &quot;sleep apnea&quot; and will have to go on a CPAP machine at night now. "
0,HAS JUST GOT UP AND I FEEL ILL AGAIN 
0,Homeopathy Kills.  I am ashamed this happen here in Australia   http://is.gd/Q4TW
0,@Kittycat01 no. Sulking now 
0,Just waitin on the rents will be back in bedford soon! Goodbye halls 
0,"Well, on that note, sleep! Gotta drive back early in the morn tomorrow "
0,thought he came bk then. it was just the postman  lol
0,"@mymemoirs it is, its real fun, ok im bringing it on tuesday, now im thinking i want a pair for myself...  shame i didnt buy 2 more.."
0,Presentation Folly: Losing your data because your laptop battery drained out before u saved the ppt... 
0,@tommcfly http://bit.ly/VwV6H  tom you are no longer in first place!!  haw sad..
0,Didn't get enough sleep last night. I now have a thumping headache 
0,@PyoorGrant  i totally will!  really! i neeeed money! 
0,"good workout , steaaam room broke "
0,dont feel sowell..... 
0,My folks could've stayed home 
0,@CharlesParry I miss my pornstars... 
0,studying economics for the exam on monday 
0,@EskimoJoelted Not that I know of 
0,so gutted Robert pattinsons twitter aint working 
0,@hughsbeautiful alas it had been and gone!    just a one night stand!
0,Supposed to be spending the day revising - Sims 3 is so much more appealing 
0,going to bed boyfriend just left 
0,OH MY GOD !!! Found some sunburn  x
0,@tommjohn Nooo!  i really wanna see them but i always miss them!
0,Watching the E True Hollywood story of Heath Ledger 
0,"SuWriMo: 14,500/75,000 words. got nothing done today "
0," i didn't get to cook, instead had dogs... it was ok, i guess. kinda tired but not sleepy :-s btw i so &lt;3 my new book lol"
0,work was horrible. so damn busy. why???WHY?????? sore now 
0,"Friends asking to join the adventure, i'm not feeling well. Hate to miss all the fun and adventure "
0,"It's sad that you have to let somethings go... but like they say the ppl you love you have to let them go, just wish it wasn't so hard "
0,"#hangover had one on thursday, all day, Stella head is the worst and the vodka catches up with ya later in the day  http://the-port.co.uk"
0,"@prefirstadopter OMG, do you really have to wait in a line for the Pre? Store opened already? Regards from Pre-less Europe "
0,i've nothing to do today  what to do? what to do?
0,@Sceenie i know n i just wanted like layers done. i took like a photo in n she made it like exactly the fucking OPPOSITE to how I asked 
0,y does de weather always change so quick??? i hate rain 
0,"The Piquet insults are still not happening, i feel so empty  #maxout #f1"
0,"Just sent my heart off to Oregon , and trust me, it doesn't feel great.  I miss him already."
0,I'm fighting with my twitter-profile 
0,@DianeSunnyCoast They were my ones..i cant work out blip fm 
0,@tristyB I miss mythbusters! I don't get it on my telly now 
0,The boy is back in town! Alas! So is the rain 
0,@commoncandy i will help you girl 
0,♥oh no!school days is coming  so...♥nervous!o_o
0,rain rain go away  seeing Andrew in 2 hourssss  x
0,Good morning twitter!!! Weather is poor  Dell Mini 9 Is Brilliant
0,3rd day of no smoking! Knuckles clenched. 
0, My sunglasses are full of Ben&amp;Jerry´s !!
0,"@speedyconkiwi murphy's law. drag coat/scarf along, don't need it. don't drag it, need it. always time for a new NY's resolution! sorry "
0,just woke up...and wants more sleep 
0,@hideyourarms where's it gone? 
0,"@dominicpotter1 They were hot. I would have done them, but they never tweeted back   "
0,awwwwwww my bf is depressed 
0,"is dissapointed we cant go to the fete, the rain is back "
0,@babyjew i would have cried lmao  i forgot it was saturday and the one i usually get doesn't come this early
0,"is gonna go in the bath, the weather is so miserable "
0,ahhh have to study heaps exams next week 
0,About to go to the ghetto to get my hair cut!Wish me Luck! 
0,@miss_tattoo hey I resent the email twice??? Y arnt u getting it 
0,"@Wendywitwoo good thanks,not enjoying the weather though  hows you ?"
0,I'm feeling lost without my headphones could buy some new ones whilst I'm out shopping but not like I need any 
0,i am not doin anything 2 day 
0,I feel so bored and feel like my life is meaningless in many ways 
0,"@PyoorGrant aw man  Oh well, i can go to bank of mum for moneys  :l"
0,"Changeling- Such a powerful film, makes me wanna cry but think i used them all up on thursday  x"
0,Its light out n birds r chirping fml i need to get to sleep...have 2 be back at work in 6 hours 
0,@MichelleWegner Oh that is sad!  How are the girls holding up?
0,why does it always rain in manchester.?! Doesnt exactly motivate me for the day.! I wanted to go to the zoo 
0,@mswilliamsmusic Im at work so im up with ya. Sleepy 
0,boom boom pow. work in couple of hours. think it's about time i did some revision like. shame i ain't out tomorrow 
0,doesn't like this day 
0,"@NickJoeKevin01 Yeah, That`s really an &quot;Ouch&quot; to Selena "
0,@Deshine has your face exploded pretty? 
0,@cdcoons i miss you now  have an AWESOME time in NC tell them i say WHAT UP!
0,@sorcha69 Me too had a terrible night's sleep. Stayed up to watch The Terminator and then was over tired to sleep and woke again at 5!! 
0,i am listening to some really crap music!! 
0,Working on a project plan - on Saturday 
0,I'm going to be late for work  good morning all.
0,@_SarahInParis_ Lucky you! I'll be lucky if my DH even wishes me a Happy Mothers Day in this century!  
0,Sick as a dog  wish I had some company to watch movies.
0,raged at myself tbh  and my head is bangin :'( x
0,I hope blink 182 tickets don't sell out before 4  stupid work...
0,"@MadamSalami Thanks, they seem to have perked up a bit this morning but we're all very tired now "
0,missin my man 
0,How is it possible to feel SO bloody guilty for something that isn't entirely my fault? 
0,"@Boyislost Haha I wish...lunch time here, got a busy day ahead now "
0,"freakin sneezing,! "
0,in bed with food poisoning  LUSH
0,I have a day off work (Y) unfortunately I have to fill it with revision 
0,oh dear! my mouse has gone loopy 
0,at work delivering furniture in the pouring rain snd getting soaked 
0,says this is prolly the lamest Friday night I've had in a loooong time  http://plurk.com/p/ys82d
0,Once were warriors is NOT a nice movie 
0,@itNeil I think your just uploading all these pics to make me jealous!  :L
0,@Raachxx omg!  what's up with it that it's not working?
0,Ughh my back is killin me now how the hell i'm gonna be able to make it to my last leonistc meeting for the yr  i don't want to miss it...
0,"Haircut: check. Now for coffee, proposals and email. BBQ for this afternoon looking less likely "
0,Really hungover. Need to get to post office to pick up a parcel before it shuts at 12. Too drunk to drive. CBA with bike. Long walk it is 
0,@TariAkpodiete Viewed a bit of that sorta thing from afar aftr lvng TO. Via TV or CDs etc. Ppl  who treated me/others bad bcoming famous 
0,"Collectormania at Stadium MK is terrible. No room for stalls, packed it very tight, and massivly crowded, and badly overpriced "
0,"peter_pilgrim posted a boo: JavaOne: The Last Session, The Last Day, The Last One By Sun Microsystems USA  http://boo.fm/b28013"
0,@FireFly74 Awww  I dont mind. I have microwave facilities in my kitchen 
0,"@nextbrett indeed! Just taken anti histamine, but just did 4 sneezes in a row "
0,"I Love the way, laying here on the coach feels. A shame my Macbook battery died and my charger is at the club  -Lazy-"
0,"AudioBoo: JavaOne: The Last Session, The Last Day, The Last One By Sun Microsystems USA  http://boo.fm/b28013"
0,@Oatzms hahahha* my back hurts ah n'oat 
0,my site isn't loading. bakit kaya sa akin lng? help  http://plurk.com/p/ysble
0,am TOTALLY hating on management. spending a saturday night in with my nose in a book 
0,doesn't want to wake up in the morning to go and get a new battery for my car.  
0,@kimkimz oh well. I think our grandparents will slaughter us if they find out 
0,@mileyrayccyrus oh no  so sad to hear that i just wanted to be close to you !! your my role model !! i wanted to be friends ..
0,Going to bed now....mad I didn't stick to going to The Viper Room 
0,Rents seem to be going out shopping... leaving me to revise 
0,20 miles in to the cycle. Both feeling good. Rain is getting worse tho 
0,Just made a new account...  I don't want to go to school !! WAAAAAAAAAAAH ! 
0,Citybeat road show at stormount and damn is it wet.. I'll be here till 3  http://twitpic.com/6qhco
0,@AmazingPhil lol phil u shuld b sry i miss ur vids 
0,@vonIrrwegen There are lots of things that #LGBT leadership in the USA are unwilling to do in the marriage equality battle 
0,"I am now hacking into my dad's comp in hopes I can find my SSN. I'll recognize it if I see it, but all I can remember of it is one number "
0,Been to oxford street and back brought a pretty dress but looks awful on me will need to take it back on Monday 
0,is at work and im cold 
0,"I hate my alarm clock, it does this thing where it wakes me up really early on a saturday morning to go to work "
0,Some great co-players though. Wish I had taken my camera now 
0,im goin to sleeep. i should of went to see Hangover wit Jelany.  &amp;&amp; im pissed my drunkin pics i took toniite wont show.! uuugh fuk this.
0,came home a few minutes ago. walked through the rain... 20 minutes... i'm so cold and wet!! 
0,@rahulgaitonde Good old 3 year old N70 ME 
0,whywhywhy do Rookie Of The Year not come to England  someone send them lots of money so I can see them...
0,NO! Margaret quits The #Apprentice!!!   http://is.gd/Q53j @twitprentice @ukapprentice @notsiralansugar
0,"I've sparked the wrath of Achilles, the rage of Zeus, and the madness of Ajax..... I've messed it up. "
0,Why good morning sun ... I didn't want to be awake to see you rise ! Fuckk  its 430 still no sleep
0, i'm supposed to See off some one at airport but this rain...
0,want to switch on the AC but mom not allowing.. says i'll get ill if i enter ac after coming from such heat.. 
0,Can someone with a Mac please go to apple.com/safari and tell me what the minimum specs are please. I can't see them because I'm a PC 
0,@ShropshirePixie I tried Tweet Deck again last week but doesn't seem to like me 
0,oh no somethings wrong with our car :O 
0,says seriously... how do you hold on?  http://plurk.com/p/yuc2r
0,*BOOO!* *raaaawr* *RIBBIT* *grrrrrrr* *TWEET TWEET* *sssssssss* *MEOW* the animals in the head r arguing n i cant sleep...  shhhhhhhh
0,So Fucking tired 
0,My dancin' shoes didn't do much dancin' last night. 
0,"@Holani When i came home,i found that my mom cooked nice dinner for me, thats how my day ended. "
0,Some great cos-players though. Wish I had taken my camera 
0,@dell How Can I buy a new battery in India? Its never in stock..been around 3 months now 
0, Exams.....help !
0,http://twitpic.com/6qhe9 - It was a good idea at the time but not so good right now 
0,@Wrestlevania if only it would work on my PC  I keep getting this mysterious steam error message: &quot;This game is not available right now&quot;
0,#NAME?
0,I don't want this year to go fast 
0,so sorry for all the people who received bad IMs and comments from my YM and Friendster coz ive been hacked. 
0,"Ok, so another shitass day today, nothing to do again. this time last week, i was on a motorway somewhere. "
0,"&quot;Overhead the skies are clear, but it still seems to rain on you&quot; ... well actually it is really raining... "
0,Woke up this morning and had the worst Anxiety Attack  OMG it was scary!
0,"stupid @janetfungus suck ass!!! i hate u foreverrrr.... do i have to hate u too, @lazyass_ ? "
0,"@TheWho182 Please never EVER use 'stoaked' in a sentence again.  The extent of Americanisation is scary, go have some tea. :-P"
0,arianne has my mobile and camera. i really need them 
0,Love went for a run w/o me~  sad sad cos' being &quot;left behind&quot; &amp; being stuck in the office.. 
0,Last date of the tour today!  Anyone going?
0,"I miss ducks. Like, real, live, quacking ducks. There are no ducks in Baghdad "
0,Hmm it's rainy its sunny its rainy its sunny? Bathgate galaday? I may get wet 
0,@ggisi oohh I'm so jealous!!! wishing it would have been my last day at school 
0,@DeadHaunted I missed that 
0,i'm bored of being sick now. i wanna go out somewhere. but medication making me far too sleepy to drive and hubby cant 
0,Watching &quot;That Fool&quot; now. Cried for scenes that weren't even supposed to be touching  Just felt sad for that guy ma...
0,My rat is old and sick.....no more hope 
0,@missdolan what is neosporin? i LOOVEE huge nasty shit on my arm 
0,Tweets at 4:30 ftl. I just woke up and can't get back to sleep. 
0,still not feeling well.  Bleh!
0,@87SarahJ  prolly gone be late August!! They pushed my date back a lil bit!! 
0,SAT today 
0,@F1_Girl  Nambu at work only mac-ed up there) Although I 'spose it may work on Linux too. *thought*
0,wants to close my facebook  http://plurk.com/p/ysgft
0,@Wainerz lol oh yeah! i haven't been on it yet y'know!!  x
0,@twinkle47 gone?!?! you're an evil Essex wench. I hope you know that!! Biscuit eater!!!  *cries*
0,"Darn, I thought @Mr_GaGa got Re-Activated for a second, But....Nope........it didn't  I wanna cry!"
0,I'm too tired to drive home  making beads will have to wait another week
0,@PirateDave89 I wish I could read Japanese. How easy do you think it is? Or how hard 
0,"My tweet deck is so slow today, like one hour behind everyone else  pourquoi?"
0,is tired of not being able to sleep. 
0,is about to revise 
0,@Tw1sty #athomebeingawetlblanket ...  I'm still joining in however ... 
0,@ch3x @carlynsarino when are you going to Japan? i wanna too.  you have visas na?
0,"oh yeah, I got a new phone! the LG envy touch it's no iPhone  but I like it"
0,"@my_lyrical_lies wow!  njo, i haven't bin yet in rome  france? i love there, lyon is great city!, but i hate charles de gaulle airport.."
0,is here with @TWiLiGHT. Although she's sleeping. 
0,@delie31 apparently you're not going to be lucky with the sun for a couple of days now!! 
0,"Dammit, The code is for US accounts only. I'm in no mood to create a new account "
0,Another day - another eBay auction to be won ! ... Already close to my final price &amp; only 2 hours to go 
0,Bummed out because I missed out getting tickets for Muse at Liverpool 
0,@MiniDave yeah  it's all fat and slightly ginger! @RoboticNeurotic oh neoo  at least you tried! I wimped out so iuno where it is D: ahhh
0,Well i thought me and him would date but i guess not cause he hasn't text me in 4 days now.  
0,"@KellysDavies u betta. enjoy the rugby, valleys girl. btw, i went to bognor the other day. didn't make it as far as LA though "
0,is watching Criminal Minds. s1e13 is a tear jerker  http://plurk.com/p/ysh76
0,has to go out. Why is he not ready yet?  Idiot.
0,i dont want to grow up 
0,@babyjew I LOVE YOU TOO ew  mine will do that to me once i get to work
0,morning! have to fix my subwoofer in my car.. don't know what wrong with it 
0,french &amp; history exam next week ... 
0,Woop woop! Bookstore only had 3 of the 8 on my shortlist though  #fb http://twitpic.com/6qhh6
0,@DaylightGambler - I had a client a fortnight ago expecting their new site to be #1 in Google a day after submitting the domain 
0,Yesterday's gig @veraclub was grrrreat! Looking forward to Enschede tonight! Almost the last Fine Fine Music show  
0,@Orchidflower @FlissTee Ok I've learnt my lesson. I will not slag off corsas anymore. They've given me a lawnmower to drive 
0,"@applebomb really? i etsy has been dry recently, not that i have any €€€ anyway "
0,can not be bothered goin to work  x
0,Just woke up . playin golf in a few hours..its too wet tho.  lol
0,@ShakeAway I so wanted to be lining up in MK right now but I've got to revise  my stamp card is full too!
0,Feel really fed up today  Need to shake myself out of it!
0,just woke up and going to study again 
0,"@RuthieHammond Just set the sky+, looking fwd to watching Eric. Oasis shud be good but it's looking like a long old day in the rain "
0,@garymac1965 I should think not! Too young yet. Plenty of time for all that. I'm fed up today. Hate the rain. 
0,Where summer go? 
0,hahaha!! i like twitter but...i don't now something 
0,Goodbye bengbeng &amp;tehbotol. Seriously NO SUGAR is like a death sentence for a sweet tooth like me 
0,so now i have No internet and my phone is off till i reload it. 
0,awake since 4am 
0,The rain is so loud! I don't mind it but my dogs do 
0,@Ricky_Kay am glad you have not invited me round now 
0,told my ex boyfriend to give me- and himself some space ast night until he figures himself out. already feels wierd not hearing from him 
0,@denise_josh  but i really wanna see METRO STATiON 
0,"@RFLong How exciting! Hmm, but the link didn't work "
0,@keep_moving yeah...yum! Unfortunately NYC doesn't get those anymore.  we only have two locales located underneath penn station
0,I just got some sad newws  feel like crying right now. My legend of a Great Uncle died last nite. R.I.P love u so much xxxxxxxxxx
0,Is it a general problem that the #iphone auto text correction sux?or just for the german version? Makes me go crazy writing longer mails 
0,Ugh! All plan for tonight has been canceled! 
0,"Feels like a Sunday - oh and yay, the rain's back "
0,@JCTurner Where is there a live feed? I wanna watch but fear I'll be on a liveblog... 
0,Woop woop! Bookstore only had 3 of the 8 on my shortlist though  http://twitpic.com/6qhh6
0,missin hubby dearest 
0,says dumadame snob sa plurk... bkt kea? haizt... :'-(  (tears) http://plurk.com/p/ysi8l
0,"If the weather's like this for MML tomorrow I'll be happy, just no rain please "
0,"Ok just yum maccas sundai and to drive home, ahhh i miss @KismetC "
0,I need health insurance. 
0,@eruditebaboon he was a Black Moor? 
0,I wish i could stay indoors snuggled up on this rainy day  sadly i have work
0,@justinfult i know rite 
0,it's been a week already 
0,Sugarlips from christchurch is out  two Cousin Its are still in
0,"@JadeQDean Ohhh, right. That definitely is disgusting. I've had mine turned into Twilight fanfics, and they're shudder-worthy. Twats "
0,only 4 hours of sleep...arrrggghhh cant go back to sleep!  Then work!
0,Wat is yr most bangin breakfast or cereal to kick start yr day off with?.. I'm sooo hungry&amp;wishes I hada midget2go make me sum food  booo
0,asks how to give title on my own timeline??please help me...  http://plurk.com/p/ysigo
0,@peachy_gold  ahhhh im so scared 
0,Rob's &amp; Kirsten's twitters have been hacked.  http://plurk.com/p/ysike
0,Erk my head is still a little tender from yesterday's migraine 
0,i dont know how to use twitter 
0,@ComedyQueen It never will  I blocked britney 7 times yesterday. Britney is clingy and needy.
0,Off to enjoy the day with a fabulas Uncle! pitty its raining 
0,Raining here  http://twitpic.com/6qhjd
0,@DonnaLofthouse nope! But I just found it! Sorry I missed your call. 
0,@LILOWE55 it's going to be an online game? wow I was hoping they would do that...the only down side is using the ps3 controller 
0,@Davos_the_greek yeah its blurrier than it's meant to be 
0,My knee is so fucked thanks to the drunk driver who hit me on my green light. 
0,has a full day of work ahead of him 
0,asks did i disappointed you? so you make me wanna cry like a baby?  http://plurk.com/p/ysiz8
0,"@nickybyrneoffic west midlands, and it is raining "
0,@willcarling I think that you should for the people who are stuck at work and cannot watch it!! 
0,@BillHarper Ahh. Fair enough. I've actually been making a lot of typos this last 24hrs without excuse 
0,"@milkshakex3 ohh, we broke up alrightt. ahah. we had an argument too. so yeahh, so sad!  ROFL. new boyfrann? er, yeah, PATTiNSONNN! xP"
0,"@orbitaldiamonds Awww... Poor us. I'll take the tea, but it's only soft foods for me at the moment. "
0,In a few hours got to go to work ...nightshift  ..5 Nights ...ah well also this will pass
0,It's raining again poor little faries 
0,5:30 am on saturday... I wish there was somethinh besides infomercials on tv... Not even news is on  but coffee is almost ready!
0,Rain has turned really heavy. The traditional Irish Summer has arrived. I'd say &quot;at last&quot; but that would imply I wanted this... 
0,'eff 'em if they cant take a joke...ok wait..seems i'm the joke 
0,"I'm going to town to fix my love, my camera broke "
0,NEW SGU Sneak peak - Survival - http://bit.ly/5UZh8  - No Destiny yet though 
0,"so sleepy  went to see terminator salvation last night. good film, dozed off for a few minutes during the big fight though. annoying!"
0,I want sims 3! Right now  It looks so good http://bit.ly/c1mv9
0,morning guys how was mtpflyers blogtv last night i missed it 
0,7pm-7am relay for life on a cold night=NOT A GOOD IDEA. I'm going to sleep the day away then see sup with my ailing bf. no leigh for me 
0,"listening to the whole so wrong its right album. yeah, guess what? that's the only ATL cd I have and I really want the party scene cd "
0,just want you to CERITA!  http://plurk.com/p/ysjf6
0,"@ohsnapBianca yup, I saw it. Can't go "
0, twitter updates on my phone don't wanna work 
0,says &quot;Ang Taba na ni Angel Locsin!&quot; saw her last night sa Only you! She's not sexy anymore.  http://plurk.com/p/ysjgt
0,@Hweirdo  nothing RIGHT NOW. but maybe SOON.
0,@twilightfairy @gulpanag you two have a house to keep 
0,"off to equestrian shop with wife and daughter, payback for all the times i drag them in to bike shops   "
0,@missgoldfinger Sims 3 is a load of crap  im so annoyed with it lol
0,i want annie to come home! Being home alone sucks! 
0,@pcreux Sun???!!! Not in Lyon!!  Good Week End
0,pray for cray! super sick 
0,"@BethanyMcFlyX  idk really probs just gonna have a look , haven't got any money but want some clothes  xX"
0,"I don't know why, but I just feel a bit miserable...  I don't know what to do..."
0,"@forwardadam Johnson, Straw and Miliband have stayed loyal though... how the hell did he come out of yesterday well?  I can't see it now.."
0,Fuck my throat hurts!  shoulda went to the doctor!
0,"Morning tweeters, How are you all today? The weather is terrible. Can't believe it was over 15.c degrees hotter a few days ago "
0,Mom's eating chocolate fondue.. I'm looking away from the choc 
0,boreddd |-) toy story 3 in cinemas in 2010. ill have to pay the 15+ price by then  haha.
0,i miss dodger games  i wont b able to go to one til August!
0,"he's such a douche, why does he have so many hot white friends "
0,@babyjew KILL IT  and kill me i don't wanna deal with cake today
0,I need to see a health care professional specializing in back pain and neck pain. Just sitting not moving at all is painful..  
0,@SarahSaner would love to.. i also trying to go!!! got a whole day of ironing calling  chat soon xx
0,@GabrielSaporta I defs agree.. I think it was karma for skipping Shabbat dinner for an All Time Low concert 
0,@GJKazz you have every right to be hurt and angry! I think you should say something to her and let her know how unprofessional that was! 
0,"@elianewigzell I know that feeling! Except it's my trousers, not my coat that's the problem "
0,Ugh not even 6 hours of sleep  and i have to take the SAT &gt;:-P
0,"@gawhatafeeling nope, wish i was though "
0,Just paid for a club penguin membership for my son - and it is not working   It did work earlier for my other son's penguin tho.. &gt;tears&lt;
0,Up early. Wicked storm just whipped through. All's well but now it's almost time to get up 
0,I'm so tired and I've got to go to national guard drill in am. And p/t job in afternoon 
0,No more computer for weekdays because Class will start in tuesday.  That mean no more 3d animation no more games no more computer  so sad 
0,I'm 'cotton headed' now 
0,"cought a cold, tied to bed now "
